time,trend,seasonal,residual,time_series
2017-06-01,24.729166666666668,-26.362266535058247,3.4330998683915794,1.8
2017-07-01,27.433333333333334,-43.68532181059588,17.151988477262545,0.9
2017-08-01,32.39583333333333,-39.061233268929215,7.265399935595887,0.6
2017-09-01,36.92083333333333,17.851174325156812,-16.77200765849014,38.0
2017-10-01,40.99166666666667,43.24324421762993,-46.234910884296596,38.0
2017-11-01,43.90833333333333,42.67523346494175,-72.08356679827509,14.5
2017-12-01,46.98333333333333,16.494991529457884,-48.97832486279121,14.5
2018-01-01,50.387499999999996,13.72536787354391,28.687132126456092,92.8
2018-02-01,53.84166666666666,-5.49600309419803,17.15433642753137,65.5
2018-03-01,55.74999999999999,-12.15393320172491,84.0039332017249,127.6
2018-04-01,56.099999999999994,4.161927013328851,16.038072986671153,76.3
2018-05-01,60.85416666666666,-11.39318051355287,23.639013846886208,73.1
2018-06-01,70.01249999999999,-26.362266535058247,-1.4502334649417392,42.2
2018-07-01,71.225,-43.68532181059588,14.660321810595889,42.2
2018-08-01,65.46249999999999,-39.061233268929215,15.798733268929226,42.2
2018-09-01,57.77083333333333,17.851174325156812,-33.42200765849014,42.2
2018-10-01,52.08749999999999,43.24324421762993,-53.13074421762992,42.2
2018-11-01,49.070833333333326,42.67523346494175,32.65393320172493,124.4
2018-12-01,44.70416666666667,16.494991529457884,63.20084180387544,124.4
2019-01-01,41.29166666666667,13.72536787354391,-43.01703454021058,12.0
2019-02-01,37.87916666666667,-5.49600309419803,-24.38316357246864,8.0
2019-03-01,36.96666666666667,-12.15393320172491,-24.312733464941758,0.5
2019-04-01,42.78333333333334,4.161927013328851,20.054739653337812,67.0
2019-05-01,49.46666666666667,-11.39318051355287,-28.073486153113798,10.0
2019-06-01,47.55833333333334,-26.362266535058247,-20.69606679827509,0.5
2019-07-01,43.95833333333333,-43.68532181059588,1.7269884772625517,2.0
2019-08-01,44.12499999999999,-39.061233268929215,-4.563766731070778,0.5
2019-09-01,44.77083333333333,17.851174325156812,-0.6220076584901406,62.0
2019-10-01,42.95833333333333,43.24324421762993,75.79842244903674,162.0
2019-11-01,40.74999999999999,42.67523346494175,81.57476653505825,165.0
2019-12-01,41.31249999999999,16.494991529457884,-19.807491529457877,38.0
2020-01-01,42.20833333333333,13.72536787354391,-43.93370120687724,12.0
2020-02-01,43.104166666666664,-5.49600309419803,-25.608163572468634,12.0
2020-03-01,41.5,-12.15393320172491,-17.34606679827509,12.0
2020-04-01,33.16666666666667,4.161927013328851,-25.32859367999552,12.0
2020-05-01,20.541666666666664,-11.39318051355287,2.8515138468862062,12.0
2020-06-01,13.083333333333332,-26.362266535058247,25.278933201724914,12.0
2020-07-01,12.0,-43.68532181059588,43.68532181059588,12.0
2020-08-01,13.604166666666666,-39.061233268929215,37.45706660226255,12.0
2020-09-01,16.8125,17.851174325156812,-22.663674325156812,12.0
2020-10-01,21.049999999999997,43.24324421762993,-52.293244217629926,12.0
2020-11-01,26.287499999999998,42.67523346494175,-56.96273346494175,12.0
2020-12-01,28.608333333333327,16.494991529457884,-33.10332486279121,12.0
2021-01-01,27.91666666666666,13.72536787354391,-29.64203454021057,12.0
2021-02-01,27.304166666666664,-5.49600309419803,28.691836427531367,50.5
2021-03-01,28.60416666666666,-12.15393320172491,34.049766535058254,50.5
2021-04-01,34.24583333333333,4.161927013328851,36.79223965333782,75.2
2021-05-01,42.849999999999994,-11.39318051355287,43.043180513552876,74.5
2021-06-01,49.199999999999996,-26.362266535058247,-17.637733464941746,5.2
2021-07-01,50.65416666666666,-43.68532181059588,-4.768844856070778,2.2
2021-08-01,49.37083333333332,-39.061233268929215,-3.209600064404107,7.1
2021-09-01,47.662499999999994,17.851174325156812,-17.413674325156805,48.1
2021-10-01,45.64583333333333,43.24324421762993,22.41092244903674,111.3
2021-11-01,43.349999999999994,42.67523346494175,33.17476653505826,119.2
2021-12-01,43.44999999999999,16.494991529457884,-2.74499152945787,57.2
2022-01-01,44.599999999999994,13.72536787354391,-56.6253678735439,1.7
2022-02-01,45.77499999999999,-5.49600309419803,-10.27899690580196,30.0
2022-03-01,47.42083333333333,-12.15393320172491,-5.266900131608416,30.0
2022-04-01,44.79583333333333,4.161927013328851,-1.6577603466621813,47.3
2022-05-01,41.375,-11.39318051355287,17.318180513552868,47.3
2022-06-01,45.425000000000004,-26.362266535058247,15.73726653505824,34.8
2022-07-01,50.98333333333333,-43.68532181059588,-7.098011522737444,0.2
2022-08-01,53.28333333333333,-39.061233268929215,23.07789993559588,37.3
2022-09-01,,17.851174325156812,,57.4
2022-10-01,,43.24324421762993,,39.0
2022-11-01,,42.67523346494175,,109.4
2022-12-01,,16.494991529457884,,164.2
2023-01-01,,13.72536787354391,,28.1
2023-02-01,,-5.49600309419803,,58.8
